text,label
Got it worked out Had to postpone my trip and pay extra though Not easy for a poor graduate student,2
How best to talk with an agent to reschedule Cancelled Flighted flight No one answers at AA Know it s busy but need help Thanks,2
I don t want to waste any more of my time on your airline you ve already robbed 21 hours of my day but I definitely will,2
me because it might not be so urgent for you but it really is for me 5,2
i ve now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to 4,2
flight 45 JFK LAS First the catering was Late Flight the No push back crew 2hrs delay,2
Flight Cancelled Flighted 2nd time Can t reach agent to reschedule Can you call me,2
my two coats were in that bag so i have been in france with no coat walking around with a T shirt and one clean pair 3,2
my bag is still in Miami and cannot be located How do you loose a bag like that With a tag and everything 2,2
So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU i arrived in paris and nothing 1,2
speaking 2 languages paid off as the US line left me over 70 min in hold without an answer the latinamerican solved in 20min,2
Yep was in one of my other camera memory card D,1
is terrible my flights Cancelled Flighted and i ve been on hold for the past 4 hours Never again,2
I certainly hope my LA PBI on 25 th has a NEW plane The seats on Feb 11 th flight in reverse God awful,2
20 HS students from Ithaca NY stuck in Miami flts xld u won t rebook to get kids home use carrier alliance rulesshouldbend,2
Hands down the worst airline to travel with Really really fucking bad,2
can you use the aa credit platinum select world mastercard for Alaska flights Or just american,0
Why did AA973 return to JFK Thanks,0
is the 24 7 phone line open On hold for over 2 hours now Your check in agents cannot help at the airport itself Please help,2
what sense is it to charge for a bag service when the service isn t great Losing luggage and now missing items this is bs,2
No it isn t sheer incompetence was reigning at DFW today I was there On a plane on the GD runway I doubt you were,2
yes we did make it home But by no means am I happy I ve always chosen AA as my 1st choice when flying I m rethinking that,2
still waiting on a dm response sloooowresponses,2
that can be a stop over before Paris You are an embarrassment,2
being stuck two days in the airport is not something pretty normal I am positive you can find a plane to Europe,2
highly disappointed in the baggage service with this merge with you guys have lost our 1st bag and now missing items,2
just landed 3hours Late Flight and now we need to wait TWENTY MORE MINUTES for a gate I have patience but none for incompetence,2
FINALLY called me back BUT HASN T SPOKEN TO ME Like the worst prank call EVER,2
wait times of 2 hours to talk with an exec plt agent what is going on,2
so the one time we upgrade to first class our luggage was open and now missing valuable items that can t be replaced upset,2
please rebook me from Seattle to Columbus Tue 2 24 locator KARAAX name Mitchell M Neuer,0
still no reply to my email sent on 11th February Even sent an email asking for acknowledgment that s it been recieved nothing,2
flight Cancelled Flighted I m trying to get to chicago What are me and gonna do flying flight travel,2
working over time tonight Got delayed 2 days In SJU Could be worse,2
it doesn t allow me to hold That s the problem,2
has to be the worst airline in the world yousuck horrible Oscars2015,2
Reebooked for tomorrow in AA 1389 LV DFW at 810 am arriving 12 50pm still open this flight,0
Add insult to injury you guys misplaced my bag Can t believe you have to pay money to be treated this poorly,2
My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow Any way I can get this sorted out Been holding 1h08,2
I would like to be reimbursed for my shuttle from Denver after 1080 diversion 6 hours sitting in plane and mech problems,2
Please REPLY How do you mess up my rebook TWICE,2
I ve been on hold for 4 hrs no call bk either Family of 4 trying to get from HDN to DFW flight 1418 direct Need new info plz,2
Can you check on he status of my EXP membership card Need the physical card to access some international lounges soon,0
my flight tomorrow is Cancelled Flighted you guys just keep letting me down,2
Thanks for the champagne AA153 ORD NRT to celebrate my TokyoMarathon2015 finish,1
I m beyond confused here why would you offer an earlier flight when they Cancelled Flightled 2222 I asked for TUES please fix,2
I m in MEX I need to fly to New York City tomorrow My new flight on Tuesday is unacceptable Please help,2
my mom s flight tomorrow Cancelled Flighted w no notice Phone system said callback in 2 hours and it s been 4 I need to go to bed,2
I m trying to reach the advantage department to add my number to a recent flight,2
I am going to keep these tweets coming till AA does something which I know is nothing hoping I go way not likely,2
make sure u insure your luggage as those assholes AA take no fricken responsibility amp don t believe their lies,2
everyone its been weeks amp those dickheads AA hadn t contacted me they lost my checked bag amp carryon and haven t offer to pay,2
why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,2
235 We made it to Seattle,0
we will not be flying with you or US air again The changes and Cancelled Flightations leading up to today s big finale is unacceptable,2
thanks for your apology but it s a bit Late Flight Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous We,2
you Cancelled Flightled my flight tomorrow without telling me and I want to rebook please help me book a new flight What can I call,2
The word failure means an act or instance of failing or proving unsuccessful lack of success nonperformance of something due,2
Why offer automated call back option when agent is available only to call me amp have me sit on hold At 12 30am onholdfordays,2
do you have the phone number of a supervisor i can speak to regarding my travels today,2
Hanging up on customers with no chance for a callback is a failure of customer service 1 30am EST and no one can answer 2 2,2
To think that I m a Priority Member Wonder how you treat the plebes I know which rewards card I m Cancelled Flightling immediately,2
for the past 5 5 hours call volume is so high that no one can take my call to Cancelled Flight my itinerary YoureDoingItWrong 1 2,2
Worst airline You Cancelled Flight flight don t let me know I wait on hold 30 mins told to enter callback for middle of the night,2
Did you guys just give up helping people Your phone tree just hangs up on me and I have a flight tomorrow Connection pending,2
you called back just to put me on hold It s midnight Literally just want to know how I m getting home and I m getting no help,2
Flight 2390 delayed 14 hours No one at AmericanAirlines counter can tell my husband that he will be on that flight Help,2
this has happens so many times It s just upsetting to see how poorly an airline treats their customers,2
seriously there aren t any reps available to take phone calls Even for platinum,2
overall lack of attention or foresight when managing flights,2
now we are all stuck on the plane after landing because crew unable to figure it out,2
Also been on hold for 30 minutes with your customer service to find out when my new flight is scheduled bc your site SUCKS,2
Yes and without my bags 2 first class tickets to Tahiti would be nice Just saying,2
Err 2 hour wait time for the Exec Plat line,2
can you please connect these two reservations together and also add a child in a lap KEVOLT and SOZLDJ march 1 Thanks,0
Do I have to even say anything Over 6 hours on hold No one has ever sucked as much as you,2
MY FLIGHT 2962 OUT OF CLL 0600 WON T LET ME CHECK IN PLEASE HELP IMPORTANTFLIGHT,2
Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this fail,2
Finally got a call from AA but it was an automated voice that hung up on me I called back amp it says it ll be 2 more hours,2
I ve been on hold ANOTHER hour and still nothing My Cancelled Flighted flight was supposed to be six hours from now Stranded,2
wasn t offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin,2
will do I d think though that a literally identical itinerary to your sample itineraries would work maybe need to update,0
I am running out of battery you have my chargers clothes coat contact lenses need to be in mtg tom need help pathetic service,2
Flight 4606 from MEM to DCA delayed 6 hours Now holding breath while they keep me trapped 3 hours to de ice scareair,2
stuck in airplane both on way out of PHL and again in Houston All passengers frustrated Makes me want to avoid airline,2
bag turned up no thanks to your useless call centre and useless website,2
flight from PHL to Austin Cancelled Flighted headed to Houston delayed now have to pay to rent a car and drive 3 hrs to Austin,2
I understand the weather issues I don t understand how I was not notified of the Cancelled Flightlation and had to realize it so Late Flight,2
why won t u deliver my luggage Almost two days and holding on the phone for over 4 hrs Help,2
Whoooo Hooooo just crossed 25 367 At my current pace I should reach 152 202 for the year,1
would like to talk to someone please follow,0
you have now lost my luggage for40 hours holding for4 hrs on phone wtf is this how you treat your loyal passengers stranded,2
lmao this is so funny,0
have been waiting over THREE hours to talk to someone to rebook a flight due to weather does call back service actually work,2
the service received by both of us was rude and well below my expectations of your airline That is what s most frustrating,2
I was on a flight for tomorrow and my reservation is coming up Help me,0
please DM me a way to get in touch with someone that can help I m platinum AA and considering quitting AA BC of this,2
thanks for following up I think it s fair to refund the ticket price and the two one way rental cars I had to buy,1
it was my friend She shouldn t have been scheduled so close together at LAX then not reimbursed It s costing her 12 hrs amp 250,2
Understood Thanks anyway,1
so what are you going to do for me since I can t take the option you gave me What type of refund will you do for me,2
1 I was on 1610 today to YYZ I had a bit of a bag issue that was cleared up beautifully Thank you to all of the check in,1
sounding like they just got bitch slapped by,2
when will tomorrow s flight Cancelled Flightlations at Dfw for AA flights be posted We are on 2424 at 7am from LAX,2
gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife Thank you,1
I ve been on hold with international award reservations for almost 2 hours 800 433 7300 keeps calling me what is going on,2
can someone actually either call back or help me figure out how I m getting home,2
you re my early frontrunner for best airline oscars2016,1
can I get home before 12 or no,2
I left something on my flight from ORD to SFO earlier today and believe it s on the plane back at ORD now Please help,0
How is hanging up on customers because of high volume customer service Tried to resolve via DM still waiting So bad aafail,2
I was told it would be emailed to me but I haven t received anything yet How can I follow up,2
all good I m catching the 11 10p flight tonight Thanks for the response,1
that s interesting Agent told me so Sadly another booked passenger didn t make it to gate by push back so I made it on,2
Flight Cancelled Flightled website refers to 1 800 the 1 800 hangs up on me Not auto rebooked Really Horrible company,2
booked AA3370 departing JFK 2 25 15 It was booked via BA and I want to change my FF to AA can you do that for me via Twitter,0
We have been sitting on this bird AA1457 for 2 hrs on the dfw tarmac Some water would be nice Where s your manners,2
I need to know what to do My flight has been Cancelled Flightled and I can t speak to anyone Help,2
been calling your for 4 hours to reschedule a flight to DFW due to weather and your won t even let me stay on hold,2
Thanks she did her best Staying the night in Dallas new trial to Detroit via Atlanta tomorrow assuming no Cancelled Flightlations,2
your customer service is a disgrace,2
Joanna did a WONDERFUL job Thank her for me,1
She got to the gate just in time to watch the plane push back 5 minutes was all she needed Glad we ve relatives nearby,2
first flight is Cancelled Flightled Been on hold for 4 hours Need information and getting none Help,2
Get a new crystal ball Cancelled Flight flights before weather hits to rebook me on flight during Looking like 2 nights hotel on me,2
yes Shows Cancelled Flightled amp asks for her to contact you at 800 number,2
Thanks Are they really open 3 30 am 7 pm every day Any way to check they are open before going all the way there Thanks,1
Toby hates you lol,2
Thanx for replying DM sent,1
what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us,2
not anymore,2
Need to change flight but the CS is telling me it can t take my call Can t change online Please help Flight is this week,2
48 hours and still no bag Could have flown to Costa Rica and back by now I had gifts for my family in my bags,0
No when I call AA now I can t even get on hold can you help me,2
lies lies lies Worst travel experience of my life Day 2 no clothes on vaca lostluggage unprofessional pit mia,2
Tell that piece of shit to get fucked I ll fly exclusively with you for life,2
I have continued contacting your phone reps for 7 hours and am still unable to get through That s absurd and I am livid,2
thanks,1
probably had money on they said to hell with lol,0
DFW GATE 16 to BMI agent seriously is beyond incompetent Never flying AA again if can be avoided fail pathetic,2
I m going to speak with customer service at the airport tomorrow morning and see what my options are I need a flight tomorrow,0
can we get a status update on flight 1457 Are we going to make it home tonight,0
in my hotel now Thank you,1
I have almost 3 million miles w u so I am loyal to u When r u going to reciprocate What a joke,2
Thank you for holding we apologize for the delay in answering your call To speak to a representative please continue to hold,2
Weather was not involved,2
No I was on hold for 4 1 2 hours 3 diff agents each w different information frustrating kept getting txfd,2
I m still on hold if you re wondering 4 hours 37 minutes and counting ServiceFail OnHoldForever Suboptimal,2
I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,2
it says changes can t be made online,2
what s the status of flights for Tuesday out of Dallas,0
Hey you Cancelled Flightled my flight and I can t get someone on the phone to rebook 2 hour wait minimum Can I get some service,2
our ft 1261 TUS DFW w cx to LGA tomorrow Cancelled Flighted 4 hrs so far waiting for call back What should we do Need to get to nyc,2
and our meals are also on us because this company does not care about their customers Truly disgraceful,2
by far the best example of the worst company,2
cost me a day of vacation 350 hotel stay day of dog boarding and a day of airport parking,2
Got my bags this morning Thanks,1
Joanna is wonderful new flight booked by a very friendly and helpful agent during a very stressful day Thank You,1
and the way I have been spoken to by DFW and Mia employees is truly disgusting Save the pain fly with anyone else,2
I m home amp only 9hr Late Flight No thanks to your service centre their plan involved 4 flight legs all across NA and 2 full days,2
thx for losing my bag How hard is it to care for a bag w PRIORITY on it why do u cont to not care for EP s,2
ok no worries Thanks for the straight story It s appreciated,1
Thank you for the response When I book I ve tried my AA number and my US Airways number and each time it doesn t pick it up,0
to my destination After waiting 2 hours and missing our second flight with them Our luggage made the flight though,2
flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct,0
that luggage you forgot mia he just won an oscar,2
cost me 1 day of vacation 350 and all I got was a rude woman tell me to go to another country and figure out how to get,2
You should really help out you are getting a TON of bad publicity right now WillNeverFlyWithYou,2
flight number 2386,0
it looks like a mistake,0
lost luggage on flight yesterday morning Miami to NewYork LGA no response and no luggage more than 37 hrs ltr,2
wow that s helpful,1
at the gate when I get off the plane,0
can you take care please Thanks,0
Those are very beautiful photos Thx Would marketing dept be interested in buying,1
no worries you re swamped I know just dmd back THANK U,0
we made it so no worries You guys did good tonight and even put CoachMack on my flight firstclass,1
By answering as fast as they can you mean hanging up on every call,2
but at least your automated message gives me info about your merger w Another airline I know to avoid,2
done I hope you can offer something,0
that 2 hr wait became a 4 hr one And y all claimed to have sent an email Yeah that never happened FlyDelta,2
it s been 2 hrs of wait on the phone a worst customer services b trying to know where my suitcase Is and way MORE ANGRY,2
why don t you take care of flight screw ups,2
wht n experience w aa reservations service Tried to be patient with rep and she just disconnects me aa do u record conv,2
Any info for Cancelled Flightled flight 1046 tomorrow morning out of DFW Can t get calls through to speak with anyone,2
ticks me off,2
my fly is 1579 if do you have some news,0
Thanks for info on super large passengers the extra seat Mr Big needed was the one i was sitting in already customerservice,2
today after 6 yrs no longer my preferred airline,2
Thanks Two hours to go inflight then hotel Hang in there with all the DFW travel delays AA team,2
Appreciate your system is busy but when I call having your automated system hang up on me is not helpful,2
next time my flight s Cancelled Flightled I d appreciate SOME indication email text carrier pigeon App didn t even warn at check in,2
Nope I have not been rebooked,2
online flight notification is down,0
I am Platinum I am flying USAir and they have stranded me in CLT Not answering phones Did not rebook me Please help,2
is AA951 to S o Paulo taking off today Your colleagues won t tell us any thing,2
flight 1388 tomorrow 5 15 am status please thanks,0
you can t change my flights and not have enough operators to handle calls unacceptable AmericanAirlines,2
You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite Those are more important I know you will respond,1
Flight 654 Delayed Flight 409 You sold my seat flight 0671 strand me in PHX for three hours Thanks for the memories,2
I paid extra for my seat amp the monitor didn t work from on AA111 How about a refund on the seat Conf MDBEEI McMullen,2
how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ WhyAreYouYelling,2
Yes However the seats they assign us that day are never together I just want to sit with my husband Why is that impossible,2
any luck,0
Group Cancelled Flights close to a thousand flights Monday,0
it s been almost 3 days and it s still frozen Thanks doll,2
line of 100 people to rebook at MIA now Virtual hold on rebook line just hangs up during call back,2
found out my flight tomorrow was Cancelled Flightled amp got in the queue for a callback 3 5 hours ago still nothing Can I get rebooked,2
looking for status of flight 1388 schedule for 5 15 am tomorrow morning thank you,0
Thanks for your canned response that makes it look like you care about your customers I m sure all Twitter users fall for it,2
Yes but should be able to get a push notification via the app if I m logged in and on a trip Email text is so 2010,2
ratchet airway,2
How do I check Reservation for Joe Watson and Kelsey Jennings We were on hold for 2 hours Waiting for call back now ETA,2
is the new and both are worse than taking the americanairlines nocustomerservice fail,2
My flight tomorrow from SLC to DFW AA304 Cancelled Flighted Can you help me get there,2
what are the odds my bag was picked up by someone not me while in another country Because it says it hasn t been located yet,2
better do the right thing and take care of or els you re losing business,2
have been waiting for a call back for over two hours jan to die tomorrow at 6am Cancelled Flightled what are my options,2
I already landed But if you still care it was 1891 Thanks for the help though do you k ow what caused the failure,0
one staff on desk Now been queuing for over an hr,2
anything you can do,0
and even worse by the time you responded to my tweets I took two flights over five hours And that was the quickest response,2
on top of that my online record was unavailable as well and then couldn t get anyone on the phone,2
My ex boyfriend picks up my calls more than you do Cancelled Flightedflight nocustomerservice americanairlines FAIL,2
Hey AA a suggestion Note on your seat maps what seats have electronics box blocking legroom AA215,2
why are you still selling tickets when you haven t rebooked people to arrive at their destinations on time,2
Didn t really need anything Saw your mentions are often negative Keep up the good work gratitude,1
AmericanView Sweet Home Chicago,1
LTALJX from DCA to OMA this morning All of the staff that helped me fix my problem were so helpful goodthingscome thanks,1
oh shiz i m only 40 minutes into my wait after the first 3 hour barrier unbelievable,2
wow still screw n stuff up,2
I just checked the app and it said my flight had been moved back a day No explanations why No answer on the 800 number,2
employees are racist,2
this is pathetic customer service Why have bag tags barcodes and computers if your response is not yet located,2
i hope it takes you 6 hours to get home when it should take 20 my flight was Cancelled Flightled because they couldn t staff the plane,2
what is AA going to do to fix their utterly embarrassing customer service You won t even answer the dang phone,2
not yet I m next in the terminal a customer service area,2
and it gets better other passengers rebooked direct on other airlines whereisthelove whybeAAFF,2
I need to speak to a REAL PERSON My flight was Cancelled Flightled with no explanation and I ve been on hold for more than 3 hours,2
you have let me down Seriously unhappycustomer,2
ever think about being prepared and bringing in more people Does anyone have any business sense at AA,2
why do I have to wait for 2 hours to talk to someone when you changed my flight,2
due to gate agents I missed my connecting flight to Mexico City not a happy customer AA let s correct this,2
she doesn t have Twitter,0
at some point u need to tell passengers what is going on At Jfk waiting to get on flight it is a mess,2
its not that it s the rude agent who wouldn t listen to anything I would say and it clearly fit into the sizer,2
seriously I do not want to wait 24 hours for a flight when I have to prepare for a family funeral,2
your gate agents at DFW gate B16 are pathetic tonight Terrible communication stories changing and apathetic,2
I was worried when my bag went SAN to DCA 24 hours before me But our reunion was an organized breeze,2
yea no worries I m just going home to Denver Not your fault weather sucks bad,0
I ve been tryin to use my voucher to book a flight the last 2days Lines are busy Plse help me The flight may go up,2
Yes thanks for checking Very cramped but got on amp made it safely Flying back tomorrow at 1pm,1
is the worst airline to ever travel with The worst They re equivalent to DIRT,2
great flight experience again SFO JFK Dare I say it A consistent high quality on a legacy airline Keep it up guys,1
pretty bad at DFW no updates two flights behind doors open breeze no America airlines workers,2
Great thank you,1
yes and the auto rebook confirmed an outbound that departs after the return flight fire the software programmers,2
I m getting calls from 1 800 433 7300 but the calls seem to drop instantly Is there any alternate avenue for resched support,2
Supposed to arrive at my destination tonight American rebooks me for Wednesday Where am I staying until then,2
how can you have no food on a 4 hour flight 528 from Columbus to Phoenix Starving and Pissed off Can t eat Go Go,2
jal and cathay pacific so no I can t do it online,2
what is the status of flight 1675 tomorrow,0
4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car amp drive 5 hrs So thanks,2
The pilot told us they would release bags as well as offer hotel vouchers Neither happened,2
my understanding is they were able and did for many other flights but chose not to for this one,2
Hey so I m very disappointed with my time traveling with you I ve had the worst experience and both times the flight delayed,2
37 minutes,2
having trouble getting rebooked,2
I understand I m feeling cranky I called AA s bag tracker number and heard your bag has not been located,2
AA45 JFK to LAS,2
I m willing to hold for an agent you aren t being helpful you keep hanging up on me americanairsucks hiremorepoeple,2
I have been trying to speak with an agent the whole day about my Cancelled Flightled flight what I can do,2
Need to go frm TPA to MCI tmrw amp my connection thru DFW is Cancelled Flightled Can u connect me thru a diff city Been on hold for 2 hrs,2
Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights Hours in now w nothing,2
no gate agent after 30 minutes to let us off the plane WTW grounds crew is here hope you re ready to cover my delay,2
You can t even get someone on the phone Great story for the media,2
Jason you ll end up missing your connection Please see our DFW agents for assistance Nope Hasn t taken off yet still,2
finally made it to chicago 13 hours Late Flight Did get a 12 food voucher for my wait about 1per hr Never again Good bye,2
instead of putting the burden on your customers do the right thing and get more gate agents,2
guys 5350 in dfw stuck at the gate for half an hour Do we pull the slide or what,2
plz kys I have been sitting in this plane for an hour I want to leave,2
after all that weve been through today as a courtesy to not allow a passenger with an oxgen tank sit up there is bad business,2
Now you ve Cancelled Flightled my flight First a priority ticket bumped and now this You re losing customers People are furious,2
I finally got someone on the phone so no worries,2
it that you say is going to help us Give me a number to call that isn t a recording w a 2 hour wait time,2
ok Pilots are looking for agents they jumped out FLT 5350 DFW this is crazy,2
no you re not you re trying to book me PAST when i need 2 arrive but you re still selling seats on the day I m trying 2 travel,2
because you won t get our bags for us because you said they would go on to Cincinnati even though we can t Who exactly is,2
you all should really be ashamed The entire business class cabin is empty and almost all of first class,2
You could only get us on a flight 30 minutes before the funeral starts We re stranded in Dallas w o luggage for 2 days,2
just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today then booked one in 2 days and no customer service,2
Thanks I note some but not all flights are Cancelled Flightled are only some aircraft runways working out of DFW today tomorrow,2
we knew it was not going to leave but we had 6 hours waiting that was the hurry,2
we tried We are headed to a funeral in Cincinnati and your people didn t even tell us we could get on standby,2
they don t even give an option to hold Just say lines are busy Plz try Late Flightr,2
i will be writing a very detailed letter to you all about this experience today I have never experienced such awful cs ever,2
The delay is nothing but the personnel being so combative up to the point of saying what s the hury the plane is not leaving,2
delta rerouted 6 of my bags onto aa977 MIA CUR How can I see if they made it onto the flight,2
would have been nice if the agents were at the very least courteous since the delay was AA s fault,2
Your logo looks like 3D glasses,0
no private msg me and will provide details u really need customer svc training for your staff,2
and let FLT 2350 know I m coming gate crew have yet to arrive to let us off FLT 5350 DFW,2
you guys should really improve the service experience with your on site personnel This has been one of the worst experiences,2
are killing me Over 3 hours to get NO human to help me,2
1 ticket agent servicing at least 60 people on line Waiting for an hour and a half and your phones hang up on people,2
yeah rebooked for tomorrow morning But extremely disappointed to miss a wedding,2
americanview New paint scheme looks great usairways,1
thanks for the call on my Cancelled Flightled flight NOT Flight Booking Problems me for Tues no good weather caused me 2 leave early,2
on plane for JFK gt SFO been sitting here for 1 5 hours waiting for push crew how is this acceptable,2
waiting for you to pick up Coming up on 3 hours now,2
hey flight 5350 in dfw stuck at gate with no gate agent Plane full of people missing connections,2
so we ve now been driving across DFW for over 90mins That s half fucking way to Texarkana shouldhavedriven,2
can you tell me why all flights from XNA 2 DFW are Cancelled Flightled for tomorrow morning already,2
thank you for the update,1
pathetic service,2
Dallas Fort Worth flight number 5320,0
oh it can get better apparently After making us wait for a gate psych Now we need you to de ice before coming to the gate,2
if you could get the gate crew to help us off FLT 5350 that would be great,0
is the situation at JFK this evening is going to get better or worse Do not Cancelled Flight a flight like yesterday after 8h delayed,2
ya but u weren t sitting on the plane,2
I know you can t control weather but you can control how you treat customers shafted,2
I have tried to talk to someone for almost 6 hrs you Cancelled Flightled my flight and you won t pick up the phone pathetic amp very sad,2
yes He s in the next flight,0
several hrs Late Flight and 140 characters won t do it Cheers though,2
my wife s flight is Cancelled Flightled told to call No one answers How do we book a flight Help us please,2
not in any way that I am happy with or find acceptable If I could speak to a human maybe that would happen,2
hi my flight to DFW 2463 was Cancelled Flightled tonight Called in and left my number for call back it s been 3hrs please help,2
Hi I have my name email and AAdvantage but website won t let me reset password Can we troubleshoot together Thanks,0
Still looking as we speak,0
we re on AA1401 landed at 8 55pm in Miami but waiting for a gate Can someone on your team help us out,2
where are my bags Baggage claim C25 or C26 flt 959 I can see the plane from here Why does it take 25 min,2
is there only one call centre I know it s busy right now really need to speak to agent not computer,2
you guys fail again all I need to do is use my voucher for a ticket but I can t do it online yourphonesystemsucks,2
Shout out to all the ground crews working in the cold Thanks for what y all do amp social media team for customer service,1
I fortunately was not on that flight just in the same waiting area impressed w how he handled the stressful situation,1
we ve been on hold for over 4 hrs you Cancelled Flighted flt 2222 phl dfw Need assistance,2
thanks to Marie for reFlight Booking Problems me and my friends I m Cali bound thanks to this sweet angel blessed,1
their flights into Buffalo as well You were the only flight Cancelled Flightled,2
This is after you Cancelled Flightled our flight into Buffalo because of weather and lied to us and said other airlines Cancelled Flightled,2
know that I could use that for a flight into Canada By they time they figured it out it was too Late Flight to check our bags,0
dropping the ball Again No catering Plane switch No gate attendant 2 hours Late Flight Really nice,2
its Adolfo Garcia,0
My friend needs some help on her flt she s not on Twiiter can I DM you her info,0
my flight from VCP to JFK was delayed and now it has been Cancelled Flighted what should i do,2
hats off to Admiral Lounge attendant YYZ Terminal 3 who gave her banana to our toddler when none avail elsewhere,1
We ll drop off your luggage 24 hours after your flight is ridiculous,2
thanks Bummer Poor planning on my part I assume the card in Passbook won t work either,0
You should be more timely with bags that missed a flight people need their undies the next morning,2
I tried that They won t book us with another airline I wish I had flown with you We are now stuck in FL til Weds,1
A true AmericanView The National Mall,0
seriously you hate since they can t accommodate you due to inclemental weather disruptions lol very funny,2
gotta be worse than w on time departures I rushed back to terminal C for 8 25 flight but they haven t strtd boarding,2
I know you are getting pummeled tonight we were one of the lucky out of just one more,0
And gold status too,0
In car gng to DFW Pulled over 1hr ago very icy roads On hold with AA since 1hr Can t reach arpt for AA2450 Wat 2 do,2
was told at 7pm my bags would 1000 be at my house by 9pm Well they re not and I continue to be lied to,2
won t answer the reservation line Nice service We may be stuck,2
It s not your agents it s your voice activated system that s not working right And no email on Cancelled Flightlation Lots of problems,2
I was on flt 2222 tomorrow they moved me to 750 I need it moved to Tuesday the roads won t be better for flight 750 thanks,2
I m on 1058 tmrw from CUN DFW Final dest n is ORD Seeing freezing rain in DFW all morning Should I change my connection,0
no other what should be valid Circle Pacific itineraries can be booked either always makes all US dest invalid 4 last leg,2
I am trying to add my tsa pre check number to my reservation online and don t see an option to do that nosecuritylines,2
you have the poorest trained employees at these desks I haven t even started to discuss the lostluggage yet,2
none of your sample itineraries can actually be booked Every last leg back to US says invalid,2
I m booked for Tuesday night 60 degrees in Alabama right now I m good Stay warm and safe,1
So plot thickens We re on plane but no ground crew to get us off gate Apparently under the weather in large numbers,2
800 number will not even let you wait for next customer rep Very frustrating Can t talk to humans,2
what happened We didn t get a notification about a departure Cancelled Flightation tomorrow Why will it take 2 hrs to talk to someone,2
you set a schedule try and keep it AAALWAYSLate Flight,0
to my surprise BA doesn t have me registered in the system I was getting hopeful Lets step it up Okay,2
Unfortunately that is not true A robot apologizes and hangs up So how do I get help,2
Thanks for the reply but a functioning plane four hours ago was the only way to do that The staff was friendly tho,1
Thank you for sending more details They re pretty handy dandy more info here LookforwardtoflywithAA,1
aa223 being ignored,2
FYI twice now I ve tried the we ll call you when someone is free thing Both times it called I picked up then it hung up,2
that s the number I called it wouldn t let me speak to an agent because of the issues with weather today,2
usually raving about the service to LAX Your nbr1 and helper can t figure out how to hang a coat and serve a drink 6F,2
just so you know reservations team has a 2 hr callback time,2
what do kids aged 11 and 12 need to fly with AA internally within the usa Thanks for confirming,0
absolute terrible service to schedule a 40 minute layover and then not let someone on the plane with the door not closed,2
I didn t miss my flight American Airlines gave my ticket as well as 6 other passengers tickets away Not my fault,2
Please help AA 2258 Monday Cancelled Flightled Can you advise on reFlight Booking Problems refund Have children and need to make plans now,0
DM sent Answer me please,0
I really want to get home Tonight preferably Please stop delaying my plane AmericanAirlines,2
is profiting in the billions and throwing crap at the people who put them there American is a hurting brand,2
I ve never witnessed such covert tactics from an airline,2
you Cancelled Flightled my wife s flight and she has to call but your service won t even let us Going on 7 hours now,2
it shouldn t happen but did and has put us and our gear in jeopardy What steps do you take to protect customers if their items,2
American Airlines,0
all of these issues are not based on weather or things that are out of your control These issues are based on negligence,2
the worst air experience I have ever had and I am not in the first plane yet,2
I just DMed you,0
why is it most first class passengers now request the sand which from coach,0
President Good luck at DFW this evening AA,1
so we have a Cancelled Flightled flight in about twelve hours Maybe we ll have heard from an AA rep at that point,2
on hold for 3 hours got an agent immediately txfd me to change cncdld flight told it would be 1 min 80 min Late Flightr waiting,2
Awesome customer service on 390 from rdu They snuck my wife a warm cookie Thx,1
flight attendants on AA2402 were spectacular Fed the ENTIRE cabin then food from coach Why do you keep serving this vile food,2
I just wish that a team member would pick up the phone at this point let alone be courteous or helpful,2
seriously pls pls bring more people up to help us There are still flights to ORD frm DFW and I want in,2
I have followed and dm d you Please respond to my concern too Really disappointed with customer service,2
To add I have to get up to go to work tomorrow am I don t like having to wait up until 12 or Late Flightr CS sucks,2
just when I thought you guys were done messing up you make it worse Your airline ruins hopes and dreams,2
Flight 1512 N924AN departs enroute to,0
approaching three hours sitting in the plane on the ground at DFW on AmericanAirlines flight 3056 Oscar performance,2
We have they were useless Baggage service called before 9 to tell us we would have bags by 3 Now maybe midnight,2
checking into a flight on your website is about as easy as asking a bear to shit in a toilet justsaying,0
makes some small improvements and retains their program they win all They keep the crappy food and change advantage they lose,2
